2019-07-25 15:07:36,761 [main] INFO  org.springframework.boot.context.embedded.tomcat.TomcatEmbeddedServletContainer - Tomcat started on port(s): 9080 (http)
2019-07-25 15:07:36,767 [main] INFO  com.boot.Application - Started Application in 5.134 seconds (JVM running for 5.596)
2019-07-25 15:10:12,558 [http-nio-9080-exec-2] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring FrameworkServlet 'dispatcherServlet'
2019-07-25 15:10:12,558 [http-nio-9080-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization started
2019-07-25 15:10:12,577 [http-nio-9080-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization completed in 19 ms
2019-07-25 15:10:14,479 [http-nio-9080-exec-6] INFO  com.boot.web.sysuser.controller.SysUserController - loginCheck 得到了后台的用户信息，置到全局的session中，  进入到系统管理的首页面
2019-07-25 15:10:14,488 [http-nio-9080-exec-7] INFO  com.boot.web.BaseAction -  登录验证成功，进入到系统管理的首页面
2019-07-25 15:10:39,141 [http-nio-9080-exec-4] INFO  com.boot.filter.LoginInterceptor - -----没有得到会话中的用户对象-------跳传到登录界面-----------------
2019-07-25 15:10:39,150 [http-nio-9080-exec-5] INFO  com.boot.filter.LoginInterceptor - -----没有得到会话中的用户对象-------跳传到登录界面-----------------
2019-07-25 15:10:39,150 [http-nio-9080-exec-6] INFO  com.boot.filter.LoginInterceptor - -----没有得到会话中的用户对象-------跳传到登录界面-----------------
2019-07-25 15:10:39,151 [http-nio-9080-exec-10] INFO  com.boot.filter.LoginInterceptor - -----没有得到会话中的用户对象-------跳传到登录界面-----------------
2019-07-25 15:12:33,743 [main] INFO  com.boot.Application - Starting Application on USER-20190120FQ with PID 16624 (G:\GITBRANCH_LOCAL\mybatis\4quater20190724\4quater\target\classes started by zhaozulong in G:\GITBRANCH_LOCAL\mybatis\4quater20190724\4quater)
2019-07-25 15:12:33,745 [main] INFO  com.boot.Application - No active profile set, falling back to default profiles: default
2019-07-25 15:12:33,802 [main] INFO  o.s.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext - Refreshing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@6dc17b83: startup date [Thu Jul 25 15:12:33 CST 2019]; root of context hierarchy
2019-07-25 15:12:34,107 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 5.3.5.Final
2019-07-25 15:12:35,453 [main] INFO  org.springframework.boot.context.embedded.tomcat.TomcatEmbeddedServletContainer - Tomcat initialized with port(s): 9080 (http)
2019-07-25 15:12:35,476 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2019-07-25 15:12:35,477 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.20
2019-07-25 15:12:35,749 [localhost-startStop-1] INFO  org.apache.jasper.servlet.TldScanner - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
2019-07-25 15:12:35,754 [localhost-startStop-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2019-07-25 15:12:35,755 [localhost-startStop-1] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1954 ms
2019-07-25 15:12:35,917 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.ServletRegistrationBean - Mapping servlet: 'dispatcherServlet' to [/]
2019-07-25 15:12:35,922 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'characterEncodingFilter' to: [/*]
2019-07-25 15:12:35,922 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2019-07-25 15:12:35,922 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'httpPutFormContentFilter' to: [/*]
2019-07-25 15:12:35,923 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'requestContextFilter' to: [/*]
2019-07-25 15:12:36,171 [main] INFO  com.boot.Application$$EnhancerBySpringCGLIB$$c9c305db - weeklyplan.
